user_id,session_id,age,device,pages_visited,session_duration,clicks,previous_visits,current_page,risk_score,dropped_off
2716,S02716,57,Desktop,4,37,1,8,Browse,0.11458753444143921,0
2717,S02717,22,Desktop,6,728,11,2,Checkout,0.061554861568085505,0
2718,S02718,22,Desktop,5,67,7,2,Add to Cart,0.07720719908282614,1
2719,S02719,18,Mobile,6,570,18,8,Add to Cart,0.05,0
2720,S02720,30,Mobile,4,288,18,2,Product,0.10103441401170846,0
2721,S02721,45,Mobile,1,361,19,2,Home,0.14230845630994002,0
2722,S02722,37,Desktop,2,352,15,0,Sign Up,0.23395526697606486,0
2723,S02723,34,Desktop,7,618,15,3,Purchase,0.05,0
2724,S02724,33,Mobile,1,482,13,0,Home,0.2820251862308895,0
2725,S02725,44,Tablet,4,866,4,2,Product,0.05,0
2726,S02726,54,Mobile,3,886,8,3,Browse,0.05,0
2727,S02727,30,Mobile,6,454,18,3,Checkout,0.09803934546906311,0
2728,S02728,50,Mobile,6,229,24,4,Checkout,0.05,0
2729,S02729,33,Mobile,2,174,7,3,Sign Up,0.2839913882653361,0
2730,S02730,46,Desktop,3,428,29,9,Browse,0.05580927652355906,0
2731,S02731,31,Mobile,4,517,14,0,Product,0.328968887404547,1
2732,S02732,42,Tablet,1,561,5,4,Home,0.3788914845403577,1
2733,S02733,59,Mobile,3,372,5,0,Sign Up,0.07500838978737923,0
2734,S02734,49,Mobile,1,185,2,8,Home,0.3029734986576448,1
2735,S02735,28,Tablet,3,304,1,2,Browse,0.05659826056802575,0
2736,S02736,25,Tablet,7,724,7,1,Checkout,0.0910857871295172,0
2737,S02737,44,Tablet,3,229,3,5,Browse,0.11158881053347715,0
2738,S02738,32,Mobile,5,217,16,8,Add to Cart,0.10796501959749522,0
2739,S02739,44,Mobile,4,709,3,4,Product,0.05,0
2740,S02740,38,Tablet,7,327,5,0,Add to Cart,0.20556111238436453,1
2741,S02741,47,Mobile,4,624,27,8,Product,0.05,0
2742,S02742,32,Mobile,5,602,22,7,Browse,0.05,0
2743,S02743,48,Desktop,4,106,29,6,Product,0.05,0
2744,S02744,35,Mobile,5,506,5,8,Add to Cart,0.18373705403748272,0
2745,S02745,55,Tablet,3,753,26,3,Browse,0.1428843519378607,0
2746,S02746,56,Desktop,3,68,11,9,Browse,0.2639308272509571,0
2747,S02747,58,Mobile,4,661,23,3,Product,0.05,0
2748,S02748,27,Desktop,4,223,26,6,Browse,0.05,0
2749,S02749,59,Mobile,7,26,28,9,Purchase,0.05,0
2750,S02750,31,Mobile,6,430,8,0,Checkout,0.1465069929055744,0
2751,S02751,22,Mobile,7,633,28,2,Purchase,0.05,0
2752,S02752,25,Mobile,1,191,19,1,Home,0.2235391535839177,0
2753,S02753,29,Mobile,5,123,2,7,Add to Cart,0.16544867346442527,0
2754,S02754,44,Desktop,5,443,20,6,Add to Cart,0.15345902346807505,1
2755,S02755,22,Desktop,1,824,2,3,Home,0.0743119136696237,0
2756,S02756,27,Mobile,4,843,21,8,Product,0.05,0
2757,S02757,58,Mobile,5,429,6,0,Add to Cart,0.07411018937823731,0
2758,S02758,27,Mobile,4,327,10,0,Product,0.2768270206515344,0
2759,S02759,54,Desktop,2,145,29,6,Sign Up,0.05,0
2760,S02760,44,Mobile,3,326,29,6,Browse,0.13039460446390574,0
2761,S02761,42,Mobile,5,672,5,9,Sign Up,0.05,0
2762,S02762,32,Mobile,5,612,9,7,Add to Cart,0.12353986928698436,0
2763,S02763,37,Mobile,3,79,3,9,Sign Up,0.1606161968355639,0
2764,S02764,51,Desktop,3,216,11,7,Browse,0.11178352801052513,0
2765,S02765,32,Desktop,6,254,7,5,Checkout,0.11358647501101837,0
2766,S02766,22,Desktop,3,368,16,2,Browse,0.20346565429007119,0
2767,S02767,44,Mobile,1,672,26,5,Home,0.08328007826900768,0
2768,S02768,18,Mobile,7,27,11,0,Purchase,0.20402132501799325,0
2769,S02769,48,Desktop,3,464,26,6,Browse,0.05,0
2770,S02770,19,Mobile,7,231,16,9,Purchase,0.05,0
2771,S02771,57,Tablet,5,330,14,0,Add to Cart,0.1899393874646863,1
2772,S02772,38,Desktop,1,832,12,8,Home,0.05,0
2773,S02773,41,Desktop,3,232,18,5,Browse,0.32768722632904435,0
2774,S02774,48,Mobile,7,243,5,0,Purchase,0.15827598073133697,0
2775,S02775,22,Mobile,6,146,14,3,Checkout,0.13680480662828287,0
2776,S02776,18,Mobile,7,751,8,2,Add to Cart,0.05,0
2777,S02777,23,Tablet,2,561,9,3,Sign Up,0.20919875119141407,0
2778,S02778,49,Desktop,1,275,22,5,Home,0.12515368992229442,0
2779,S02779,19,Desktop,4,852,9,7,Product,0.05,0
2780,S02780,19,Desktop,5,791,18,7,Add to Cart,0.05,0
2781,S02781,23,Desktop,3,361,11,5,Home,0.21108914658397418,0
2782,S02782,54,Desktop,7,666,18,9,Purchase,0.05,0
2783,S02783,46,Desktop,2,265,7,1,Sign Up,0.3426873430917441,0
2784,S02784,22,Desktop,4,802,26,7,Browse,0.05,0
2785,S02785,28,Desktop,7,588,21,4,Checkout,0.05,0
2786,S02786,58,Desktop,6,538,12,7,Checkout,0.05,0
2787,S02787,59,Desktop,2,141,28,4,Sign Up,0.05,0
2788,S02788,52,Desktop,6,71,20,5,Checkout,0.05,0
2789,S02789,33,Mobile,3,623,29,5,Browse,0.05,0
2790,S02790,54,Mobile,4,103,4,5,Product,0.26944028464744596,1
2791,S02791,26,Mobile,6,446,9,4,Checkout,0.05,0
2792,S02792,49,Desktop,7,715,21,2,Purchase,0.05,1
2793,S02793,34,Desktop,1,680,23,5,Home,0.2939864106961666,0
2794,S02794,25,Mobile,4,718,29,0,Product,0.05,0
2795,S02795,43,Mobile,3,886,9,7,Browse,0.057643639487934016,0
2796,S02796,25,Desktop,1,393,5,3,Home,0.3642211691763616,1
2797,S02797,42,Mobile,2,540,6,5,Sign Up,0.19567599657257215,1
2798,S02798,27,Desktop,1,416,4,9,Home,0.18324722807931934,0
2799,S02799,58,Desktop,6,554,10,7,Checkout,0.05,0
2800,S02800,58,Mobile,2,741,5,9,Sign Up,0.06896162896723454,0
2801,S02801,30,Desktop,7,182,20,2,Purchase,0.1587976382768907,0
2802,S02802,58,Desktop,2,41,24,7,Sign Up,0.06623738334068287,0
2803,S02803,34,Desktop,4,224,24,1,Browse,0.0992970531115603,0
2804,S02804,37,Tablet,3,561,18,5,Browse,0.0628982783682801,0
2805,S02805,25,Desktop,5,324,10,4,Add to Cart,0.18783721775924206,0
2806,S02806,42,Mobile,3,882,21,6,Browse,0.21356421215925897,0
2807,S02807,42,Mobile,5,751,23,2,Add to Cart,0.05,0
2808,S02808,50,Desktop,5,240,26,2,Add to Cart,0.05,0
2809,S02809,19,Mobile,5,524,9,3,Add to Cart,0.0852520007220072,0
2810,S02810,26,Mobile,5,807,21,1,Add to Cart,0.05,0
2811,S02811,27,Desktop,6,488,22,0,Checkout,0.05,0
2812,S02812,20,Mobile,2,890,25,1,Sign Up,0.0886266157033466,1
2813,S02813,57,Mobile,3,699,23,5,Sign Up,0.1577526472487421,0
2814,S02814,46,Desktop,6,828,22,7,Add to Cart,0.05,0
2815,S02815,21,Desktop,7,551,15,6,Checkout,0.05,0
2816,S02816,22,Desktop,3,803,18,8,Browse,0.05,0
2817,S02817,58,Mobile,2,197,20,7,Home,0.2664103604401905,0
2818,S02818,39,Desktop,2,441,14,4,Sign Up,0.24196324721813384,1
2819,S02819,21,Mobile,5,108,13,3,Product,0.18961506369917036,0
2820,S02820,58,Tablet,6,329,24,1,Checkout,0.21510752234111907,0
2821,S02821,34,Mobile,2,87,12,1,Sign Up,0.14012095804571165,0
2822,S02822,44,Mobile,3,390,11,3,Browse,0.24618636974678493,0
2823,S02823,58,Mobile,1,161,5,5,Home,0.18415473160892404,0
2824,S02824,29,Desktop,7,216,1,8,Purchase,0.05,0
2825,S02825,39,Desktop,4,84,4,6,Product,0.10649793939349242,0
2826,S02826,52,Desktop,6,63,15,7,Add to Cart,0.05,0
2827,S02827,22,Desktop,1,325,20,5,Home,0.2157775450758042,0
2828,S02828,41,Mobile,2,743,17,2,Sign Up,0.10990563232321351,0
2829,S02829,21,Mobile,5,310,22,1,Add to Cart,0.05,0
2830,S02830,38,Desktop,2,44,18,4,Sign Up,0.3289273678192406,1
2831,S02831,41,Desktop,3,478,29,4,Browse,0.05,0
2832,S02832,52,Mobile,2,842,24,4,Sign Up,0.05,0
2833,S02833,29,Mobile,2,688,3,6,Sign Up,0.17696217906725492,0
2834,S02834,33,Tablet,5,835,28,8,Add to Cart,0.05,0
2835,S02835,44,Tablet,7,369,1,0,Add to Cart,0.05,0
2836,S02836,42,Mobile,2,548,27,6,Sign Up,0.05,0
2837,S02837,47,Tablet,1,751,13,4,Home,0.2811138533193165,0
2838,S02838,23,Mobile,4,90,13,6,Sign Up,0.07932191115162976,0
2839,S02839,49,Desktop,1,872,19,1,Home,0.05,0
2840,S02840,43,Mobile,7,341,26,5,Add to Cart,0.05,0
2841,S02841,37,Desktop,3,103,19,9,Browse,0.09366365950921057,0
2842,S02842,39,Mobile,6,705,11,0,Checkout,0.11090899982019853,0
2843,S02843,45,Desktop,7,788,29,1,Purchase,0.05,0
2844,S02844,27,Desktop,3,724,23,3,Browse,0.12023004439635886,0
2845,S02845,33,Desktop,4,675,9,5,Product,0.058505905701625824,0
2846,S02846,23,Mobile,2,867,24,0,Sign Up,0.05,0
2847,S02847,30,Mobile,6,537,25,4,Checkout,0.05,0
2848,S02848,47,Mobile,7,554,4,3,Purchase,0.08917644419069494,0
2849,S02849,43,Desktop,5,623,15,8,Add to Cart,0.05,0
2850,S02850,49,Mobile,5,634,8,1,Product,0.18787398475153733,0
2851,S02851,30,Mobile,1,497,16,0,Home,0.2001574504106681,1
2852,S02852,52,Mobile,5,685,6,6,Add to Cart,0.11463777128886153,0
2853,S02853,28,Mobile,6,574,29,7,Add to Cart,0.05,0
2854,S02854,54,Mobile,5,619,6,5,Add to Cart,0.06765708297238719,0
2855,S02855,26,Mobile,3,405,8,3,Sign Up,0.1758775148176719,1
2856,S02856,19,Tablet,4,842,18,6,Browse,0.05,1
2857,S02857,57,Mobile,1,794,6,6,Home,0.06574290720281718,0
2858,S02858,50,Mobile,7,179,1,9,Checkout,0.05,1
2859,S02859,56,Mobile,6,262,14,0,Browse,0.1444850139093377,0
2860,S02860,34,Tablet,3,85,5,3,Browse,0.26523127417122777,0
2861,S02861,40,Mobile,3,509,1,8,Browse,0.09272509999815376,0
2862,S02862,31,Mobile,2,191,20,3,Sign Up,0.13095968140891623,0
2863,S02863,27,Mobile,4,832,15,1,Product,0.09396560159492273,0
2864,S02864,37,Mobile,4,640,6,6,Product,0.1220866190486212,1
2865,S02865,52,Mobile,3,289,22,3,Sign Up,0.08226734341788211,0
2866,S02866,33,Desktop,3,468,10,9,Browse,0.05,0
2867,S02867,26,Mobile,4,753,16,7,Product,0.0775193972233369,0
2868,S02868,51,Mobile,1,522,22,9,Home,0.10635161361653939,0
2869,S02869,55,Desktop,5,869,22,5,Sign Up,0.05,0
2870,S02870,38,Desktop,1,427,3,9,Home,0.16754819919497346,0
2871,S02871,29,Mobile,7,245,1,3,Add to Cart,0.05,0
2872,S02872,42,Desktop,4,117,6,5,Product,0.05,0
2873,S02873,25,Mobile,3,109,13,7,Browse,0.20692203812294419,0
2874,S02874,32,Mobile,4,655,5,4,Product,0.14418694861283368,0
2875,S02875,48,Desktop,2,297,29,3,Home,0.21419899756656224,1
2876,S02876,34,Mobile,3,792,26,8,Browse,0.05,0
2877,S02877,27,Desktop,5,651,14,7,Add to Cart,0.05,0
2878,S02878,22,Desktop,1,348,2,0,Home,0.33739550908502847,0
2879,S02879,32,Mobile,7,262,24,5,Purchase,0.05,0
2880,S02880,51,Tablet,7,492,7,7,Purchase,0.05,0
2881,S02881,30,Mobile,6,753,28,5,Browse,0.05,0
2882,S02882,52,Mobile,6,658,28,3,Add to Cart,0.05,0
2883,S02883,24,Mobile,3,524,5,1,Browse,0.17614646613816903,0
2884,S02884,40,Desktop,7,340,1,1,Purchase,0.19104992077702312,1
2885,S02885,31,Tablet,4,133,22,3,Sign Up,0.1273149560542451,0
2886,S02886,37,Mobile,6,48,13,5,Add to Cart,0.05,0
2887,S02887,50,Tablet,2,47,27,5,Sign Up,0.16204593912238136,1
2888,S02888,42,Mobile,1,394,10,5,Home,0.2630283920155245,0
2889,S02889,32,Mobile,6,825,17,6,Product,0.05,0
2890,S02890,38,Mobile,6,672,16,7,Checkout,0.05,0
2891,S02891,47,Tablet,1,431,10,8,Home,0.20831259893997248,0
2892,S02892,55,Tablet,4,511,9,6,Product,0.07896533680964654,0
2893,S02893,32,Mobile,7,646,12,7,Add to Cart,0.05,0
2894,S02894,22,Desktop,3,852,20,9,Sign Up,0.05,0
2895,S02895,56,Desktop,1,239,7,0,Home,0.2759179613817444,0
2896,S02896,32,Desktop,1,516,24,7,Home,0.05,0
2897,S02897,37,Mobile,2,175,6,7,Sign Up,0.18147808584093353,0
2898,S02898,53,Mobile,4,200,5,0,Product,0.3127036479033745,1
2899,S02899,53,Mobile,3,142,22,0,Browse,0.15916343609119563,0
2900,S02900,57,Desktop,1,154,15,9,Home,0.253541214698616,0
2901,S02901,36,Mobile,5,397,5,8,Add to Cart,0.05,0
2902,S02902,51,Mobile,3,522,27,8,Sign Up,0.10050357103718925,0
2903,S02903,38,Desktop,1,535,4,0,Home,0.24209207056372462,0
2904,S02904,31,Mobile,1,529,9,9,Home,0.23246814762863977,1
2905,S02905,33,Mobile,2,684,18,1,Sign Up,0.05311936670637912,0
2906,S02906,48,Mobile,7,169,14,8,Checkout,0.05,0
2907,S02907,22,Tablet,3,711,14,1,Sign Up,0.08843686385240698,0
2908,S02908,43,Mobile,2,544,29,8,Sign Up,0.05,1
2909,S02909,51,Mobile,6,95,19,2,Checkout,0.07770081119022496,0
2910,S02910,40,Mobile,3,60,4,5,Browse,0.31606657432094004,1
2911,S02911,47,Mobile,5,266,15,8,Add to Cart,0.1589121185605091,0
2912,S02912,43,Mobile,6,506,9,4,Checkout,0.05,0
2913,S02913,36,Desktop,4,790,15,2,Product,0.07367684552954536,0
2914,S02914,58,Mobile,2,864,2,3,Home,0.1325868730709152,0
2915,S02915,22,Desktop,3,397,10,1,Browse,0.16159696968478812,0
2916,S02916,29,Tablet,6,52,24,4,Checkout,0.05,0
2917,S02917,46,Desktop,2,88,6,1,Sign Up,0.28017884268410925,0
2918,S02918,52,Desktop,1,185,22,0,Home,0.1372094636324761,1
2919,S02919,18,Desktop,6,71,21,9,Checkout,0.05,0
2920,S02920,23,Mobile,7,201,9,1,Purchase,0.09118650517045832,0
2921,S02921,54,Mobile,5,690,11,6,Product,0.05,0
2922,S02922,34,Mobile,2,283,23,5,Home,0.1512268658572108,0
2923,S02923,40,Desktop,5,148,14,1,Add to Cart,0.07944153132811245,0
2924,S02924,19,Mobile,3,632,13,6,Browse,0.21383144840862928,0
2925,S02925,42,Mobile,4,58,26,7,Product,0.05,0
2926,S02926,20,Desktop,5,539,4,3,Product,0.18500093819435437,1
2927,S02927,43,Desktop,7,549,20,5,Purchase,0.05,0
2928,S02928,32,Mobile,5,702,3,3,Add to Cart,0.1535406163467183,0
2929,S02929,25,Desktop,2,868,13,5,Sign Up,0.05,0
2930,S02930,29,Mobile,5,453,7,0,Product,0.10324668828439157,0
2931,S02931,19,Mobile,7,819,24,5,Purchase,0.05,1
2932,S02932,44,Mobile,4,784,12,3,Product,0.06386913790654743,0
2933,S02933,32,Tablet,6,592,23,0,Add to Cart,0.18695457080788935,0
2934,S02934,56,Mobile,4,229,11,4,Product,0.26068424237877147,1
2935,S02935,52,Desktop,3,378,19,3,Browse,0.05520301648254754,0
2936,S02936,50,Mobile,5,619,19,6,Add to Cart,0.05,0
2937,S02937,57,Mobile,4,208,20,3,Product,0.20481445493379546,0
2938,S02938,24,Tablet,6,63,16,0,Checkout,0.18727165691777675,1
2939,S02939,24,Mobile,2,94,10,5,Sign Up,0.19523153609334765,0
2940,S02940,52,Desktop,5,74,18,6,Add to Cart,0.05,0
2941,S02941,23,Mobile,3,391,22,4,Browse,0.30435472885248294,0
2942,S02942,36,Desktop,6,599,21,2,Add to Cart,0.05,0
2943,S02943,53,Desktop,1,830,16,2,Home,0.1892177128052631,0
2944,S02944,44,Desktop,2,540,10,2,Sign Up,0.13177814249425318,0
2945,S02945,27,Mobile,1,462,25,6,Home,0.05,0
2946,S02946,22,Desktop,3,896,26,5,Browse,0.05,0
2947,S02947,43,Tablet,1,252,23,9,Home,0.1400943757196445,0
2948,S02948,27,Mobile,2,843,22,1,Sign Up,0.1089965864086272,0
2949,S02949,39,Desktop,5,862,21,2,Add to Cart,0.05,0
2950,S02950,37,Desktop,6,675,7,1,Add to Cart,0.05,0
2951,S02951,22,Mobile,5,348,17,4,Add to Cart,0.05600591817986059,0
2952,S02952,28,Desktop,3,322,10,3,Sign Up,0.2515875718150815,0
2953,S02953,26,Desktop,3,141,17,7,Browse,0.19339218124201019,0
2954,S02954,29,Mobile,2,792,7,2,Sign Up,0.22322740632558163,1
2955,S02955,55,Desktop,1,680,17,7,Home,0.050280885598009806,0
2956,S02956,42,Desktop,3,437,10,9,Sign Up,0.09486738747917868,0
2957,S02957,37,Tablet,2,340,16,3,Sign Up,0.25500084646111976,0
2958,S02958,55,Mobile,1,656,20,3,Home,0.12025275443393477,1
2959,S02959,27,Desktop,7,786,29,0,Checkout,0.05,0
2960,S02960,18,Desktop,2,535,20,1,Sign Up,0.24366961554454455,0
2961,S02961,57,Mobile,7,402,6,5,Purchase,0.05,0
2962,S02962,30,Tablet,6,68,22,8,Product,0.05,0
2963,S02963,39,Mobile,2,798,3,6,Sign Up,0.1954585331837467,0
2964,S02964,38,Mobile,4,464,15,0,Product,0.08658284972779733,0
2965,S02965,45,Desktop,2,138,6,9,Sign Up,0.12158032562127935,1
2966,S02966,19,Mobile,2,55,2,0,Sign Up,0.3278845851345494,0
2967,S02967,32,Mobile,3,446,1,8,Browse,0.1788731174863501,0
2968,S02968,19,Desktop,7,124,29,1,Checkout,0.05,0
2969,S02969,44,Mobile,6,781,27,7,Checkout,0.05,0
2970,S02970,36,Desktop,5,785,7,9,Product,0.05,0
2971,S02971,50,Mobile,4,99,5,1,Product,0.2859086044759921,0
2972,S02972,58,Mobile,6,556,3,2,Checkout,0.14017618705643192,1
2973,S02973,32,Desktop,7,289,20,7,Purchase,0.05,1
2974,S02974,37,Tablet,5,599,2,6,Product,0.05,0
2975,S02975,28,Mobile,7,523,25,9,Purchase,0.05,0
2976,S02976,30,Mobile,4,200,7,6,Product,0.2316366540763855,0
2977,S02977,52,Mobile,3,668,14,2,Home,0.22720618255047487,0
2978,S02978,58,Mobile,7,461,3,6,Checkout,0.06785022877165732,0
2979,S02979,44,Mobile,4,426,21,3,Product,0.05,0
2980,S02980,57,Mobile,5,152,26,1,Add to Cart,0.1747165190213814,1
2981,S02981,47,Mobile,5,186,17,6,Product,0.05,0
2982,S02982,58,Mobile,1,375,23,9,Home,0.13524793162633036,0
2983,S02983,49,Desktop,2,710,29,2,Sign Up,0.05,0
2984,S02984,33,Mobile,5,241,1,0,Product,0.06643906016833229,0
2985,S02985,41,Mobile,6,47,1,7,Add to Cart,0.08474591028100792,1
2986,S02986,26,Tablet,2,231,8,3,Sign Up,0.25775420307894265,0
2987,S02987,58,Desktop,2,407,20,0,Home,0.2891581767293132,0
2988,S02988,47,Mobile,2,867,8,8,Home,0.05149687979039627,0
2989,S02989,44,Mobile,7,873,22,9,Checkout,0.05,0
2990,S02990,56,Mobile,7,481,19,7,Purchase,0.05,0
2991,S02991,37,Mobile,3,887,16,5,Browse,0.05,0
2992,S02992,20,Mobile,4,462,26,3,Product,0.05,0
2993,S02993,31,Mobile,7,87,20,4,Purchase,0.0678299979819868,0
2994,S02994,29,Mobile,5,33,16,4,Add to Cart,0.05,0
2995,S02995,26,Mobile,7,854,24,5,Purchase,0.05,0
2996,S02996,58,Tablet,3,199,22,4,Browse,0.22498086753463453,0
2997,S02997,34,Tablet,4,491,13,3,Product,0.05614855232690608,0
2998,S02998,37,Mobile,2,194,5,8,Sign Up,0.24396834578848708,0
2999,S02999,48,Mobile,6,243,28,7,Add to Cart,0.05,0
3000,S03000,23,Mobile,4,770,4,1,Browse,0.21948330280481898,0
3001,S03001,27,Mobile,5,88,1,4,Add to Cart,0.18849136142385123,0
3002,S03002,56,Mobile,6,387,27,1,Checkout,0.05,0
3003,S03003,20,Desktop,2,513,22,3,Sign Up,0.14117394745173367,0
3004,S03004,56,Desktop,1,207,16,1,Home,0.32647434746886295,0
3005,S03005,19,Mobile,7,597,22,1,Purchase,0.05,0
3006,S03006,45,Mobile,4,821,14,6,Browse,0.052534386747178065,0
3007,S03007,59,Mobile,1,604,4,6,Home,0.3540206088095999,1
3008,S03008,39,Mobile,7,463,19,7,Checkout,0.05,0
3009,S03009,56,Desktop,7,841,11,3,Checkout,0.05,0
3010,S03010,44,Desktop,7,804,9,1,Purchase,0.05,0
3011,S03011,43,Desktop,2,700,22,6,Sign Up,0.05,0
3012,S03012,35,Mobile,6,638,17,6,Checkout,0.05,0
3013,S03013,36,Mobile,1,104,29,4,Home,0.07209737485406628,0
3014,S03014,28,Mobile,7,250,14,7,Add to Cart,0.12776931535576636,1
3015,S03015,25,Desktop,4,750,8,0,Product,0.13979829539770436,0
3016,S03016,34,Mobile,6,319,25,3,Checkout,0.18346621302816746,0
3017,S03017,41,Desktop,6,460,9,3,Product,0.05,0
3018,S03018,49,Tablet,1,456,22,3,Home,0.213088796316802,1
3019,S03019,30,Tablet,7,595,13,3,Purchase,0.05,0
3020,S03020,24,Mobile,1,296,29,6,Home,0.1590613240896107,0
3021,S03021,57,Desktop,3,539,14,1,Browse,0.136307131222138,0
3022,S03022,29,Desktop,6,527,27,4,Checkout,0.05,0
3023,S03023,59,Desktop,1,509,7,9,Home,0.15500181077244918,0
3024,S03024,25,Mobile,1,610,24,1,Home,0.1316707008637999,0
3025,S03025,19,Tablet,7,124,2,6,Purchase,0.14249111597497072,0
3026,S03026,27,Desktop,7,652,12,6,Purchase,0.05,0
3027,S03027,47,Mobile,6,583,16,6,Checkout,0.05,0
3028,S03028,35,Desktop,3,684,27,6,Browse,0.05,0
3029,S03029,46,Desktop,4,234,10,1,Product,0.3019517349485924,0
3030,S03030,34,Mobile,4,192,18,6,Product,0.09878023641020398,0
3031,S03031,35,Desktop,1,212,14,3,Home,0.3168562767070885,1
3032,S03032,42,Desktop,6,834,26,0,Checkout,0.05,0
3033,S03033,34,Desktop,2,453,27,3,Sign Up,0.05965082743902711,0
3034,S03034,29,Mobile,5,657,7,3,Add to Cart,0.05,0
3035,S03035,47,Desktop,6,778,16,5,Checkout,0.05,0
3036,S03036,39,Desktop,6,510,28,8,Checkout,0.05,0
3037,S03037,23,Desktop,3,842,24,4,Browse,0.05,0
3038,S03038,53,Desktop,1,139,3,2,Home,0.3006348186422726,0
3039,S03039,24,Desktop,3,387,24,2,Browse,0.05,0
3040,S03040,30,Mobile,4,203,16,2,Product,0.16292360103479786,0
3041,S03041,27,Mobile,5,751,25,8,Add to Cart,0.05,0
3042,S03042,20,Mobile,5,332,2,9,Add to Cart,0.23215985596273087,1
3043,S03043,30,Mobile,2,501,22,4,Sign Up,0.05,0
3044,S03044,36,Mobile,1,694,25,7,Home,0.1182692947818697,0
3045,S03045,45,Mobile,5,653,16,9,Add to Cart,0.05,0
3046,S03046,40,Desktop,6,652,15,5,Checkout,0.05,0
3047,S03047,22,Mobile,4,742,5,6,Product,0.15917858522103712,0
3048,S03048,43,Mobile,7,548,9,6,Purchase,0.05,0
3049,S03049,46,Mobile,4,769,9,6,Browse,0.13875848272466995,0
3050,S03050,25,Mobile,5,847,10,1,Add to Cart,0.05,0
3051,S03051,41,Mobile,6,368,14,4,Checkout,0.05,0
3052,S03052,34,Desktop,3,836,16,4,Browse,0.05762603467170986,0
3053,S03053,37,Tablet,3,758,1,7,Browse,0.28220696306090276,0
3054,S03054,28,Mobile,7,31,20,0,Purchase,0.09281842787090422,0
3055,S03055,33,Mobile,4,613,10,2,Product,0.07501358599807229,0
3056,S03056,46,Mobile,2,292,29,7,Home,0.05,0
3057,S03057,24,Mobile,5,494,3,3,Add to Cart,0.16595098869295463,0
3058,S03058,47,Mobile,5,811,20,7,Browse,0.05,0
3059,S03059,39,Mobile,1,540,28,6,Home,0.05,0
3060,S03060,34,Mobile,5,419,17,9,Add to Cart,0.05,0
3061,S03061,59,Desktop,3,540,6,0,Browse,0.2840560173509734,0
3062,S03062,20,Mobile,2,348,17,9,Sign Up,0.13308182534572194,1
3063,S03063,37,Desktop,1,401,10,4,Home,0.181816815639292,0
3064,S03064,58,Desktop,4,786,15,3,Product,0.05,0
3065,S03065,18,Desktop,1,253,2,5,Home,0.24766636796146557,0
3066,S03066,48,Mobile,6,729,17,6,Add to Cart,0.05,0
3067,S03067,58,Mobile,1,560,29,3,Home,0.05,1
3068,S03068,48,Mobile,4,457,21,1,Product,0.08552605739132364,0
3069,S03069,52,Mobile,3,897,14,6,Browse,0.14529926734931897,0
3070,S03070,40,Mobile,7,615,15,2,Product,0.05,0
3071,S03071,31,Mobile,1,69,27,7,Home,0.2267668204419904,1
3072,S03072,48,Desktop,1,473,19,7,Home,0.10706817755786031,1
3073,S03073,30,Mobile,1,241,8,3,Home,0.3334790423910092,1
3074,S03074,24,Mobile,2,330,19,7,Sign Up,0.05,0
3075,S03075,42,Tablet,6,355,3,4,Checkout,0.05,0
3076,S03076,53,Desktop,4,855,2,9,Home,0.05,0
3077,S03077,31,Desktop,3,413,10,7,Browse,0.27796908066377246,1
3078,S03078,22,Mobile,7,670,6,6,Checkout,0.05,0
3079,S03079,20,Mobile,5,140,23,1,Add to Cart,0.05,0
3080,S03080,26,Desktop,3,416,24,8,Browse,0.05,0
3081,S03081,50,Mobile,7,719,24,7,Purchase,0.05,0
3082,S03082,39,Mobile,6,805,23,9,Checkout,0.05,0
3083,S03083,55,Desktop,3,419,5,5,Browse,0.2563747661100476,0
3084,S03084,37,Mobile,5,165,5,9,Product,0.05,0
3085,S03085,29,Mobile,4,580,8,6,Product,0.05,1
3086,S03086,56,Mobile,6,418,16,7,Checkout,0.05,1
3087,S03087,59,Mobile,4,640,1,6,Browse,0.12643590112871123,0
3088,S03088,26,Desktop,6,589,10,7,Checkout,0.05,0
3089,S03089,39,Desktop,5,862,13,2,Add to Cart,0.09214041509067933,0
3090,S03090,37,Mobile,5,266,17,0,Add to Cart,0.05,0
3091,S03091,37,Mobile,6,43,15,5,Checkout,0.05,0
3092,S03092,45,Mobile,1,864,28,6,Home,0.05,0
3093,S03093,45,Desktop,6,92,3,4,Checkout,0.052872249346179276,0
3094,S03094,44,Desktop,6,270,21,9,Checkout,0.05,0
3095,S03095,28,Desktop,4,881,19,7,Product,0.05,0
3096,S03096,39,Mobile,3,806,7,6,Sign Up,0.19374959166254363,0
3097,S03097,21,Mobile,3,744,2,0,Browse,0.12258607820158102,0
3098,S03098,50,Tablet,7,101,19,0,Purchase,0.05,0
3099,S03099,31,Mobile,7,551,1,3,Checkout,0.05599183339082352,0
3100,S03100,42,Mobile,4,452,15,1,Product,0.10599090406275875,0
3101,S03101,57,Desktop,7,756,29,1,Purchase,0.05,0
3102,S03102,23,Desktop,2,667,2,5,Sign Up,0.16497876401387504,0
3103,S03103,47,Mobile,3,213,24,3,Browse,0.05,0
3104,S03104,38,Mobile,5,81,14,4,Product,0.0682369744210998,0
3105,S03105,26,Desktop,7,434,13,4,Purchase,0.0683645842730237,0
3106,S03106,57,Mobile,5,80,28,0,Product,0.07550850191883732,0
3107,S03107,47,Mobile,1,109,11,5,Home,0.24852775271107636,0
